Time Number_PreyNumber_Predator
147   33719   654
148   34217   661
149   34800   671
150   35524   680
151   36367   698
152   37295   720
153   38314   742
154   39363   766
155   40499   777
156   41616   798
157   42777   812
158   43924   828
159   45131   844
160   46194   848
161   47269   867
162   48340   892
163   49544   924
164   50614   950
165   51634   969
166   52630   986
167   53587   1005
168   54473   1033
169   55319   1053
170   56077   1079
171   56774   1098
172   57541   1116
173   58157   1132
174   58729   1156
175   59251   1184
176   59748   1208
177   60184   1237
178   60695   1260
179   61089   1294
180   61458   1319
181   61765   1352
182   62028   1382
183   62248   1421
184   62457   1456
185   62600   1506
186   62775   1546
187   62825   1588
188   62947   1621
189   62992   1674
190   63008   1724
191   62998   1768
192   62954   1798
193   62870   1841
194   62729   1894
195   62573   1947
196   62476   1999
197   62306   2058
198   62094   2104
199   61899   2166
200   61718   2233
201   61488   2304
202   61267   2367
203   61114   2430
204   60913   2510
205   60677   2593
206   60482   2680
207   60220   2755
208   59970   2832
209   59701   2883
210   59468   2954
211   59188   3009
212   58852   3089
213   58570   3151
214   58280   3214
215   58008   3306
216   57716   3382
217   57463   3458
218   57101   3495
219   56803   3537
220   56460   3592
221   56113   3649
222   55754   3713
223   55433   3806
224   55086   3860
225   54643   3878
226   54244   3922
227   53794   3945
228   53338   3994
229   52879   4037
230   52440   4049
231   51987   4084
232   51538   4126
233   51122   4176
234   50616   4231
235   50092   4246
236   49615   4307
237   49070   4348
238   48517   4393
239   48039   4449
240   47503   4516
241   46993   4603
242   46398   4660
243   45830   4737
244   45209   4767
245   44690   4832
246   44137   4881
247   43594   4921
248   43048   4967
249   42465   5022
250   41979   5070
251   41518   5130
252   21753   10000
253   20353   10000
254   19351   10000
255   18457   10000
256   17680   10000
257   16943   10000
258   16325   10000
259   15776   10000
260   15275   10000
261   14762   10000
262   14283   10000
263   13845   10000
264   13512   6657
265   13303   5285
266   13112   5874
267   12880   6564
268   12624   7113
269   12382   7676
270   12159   8049
271   11922   8416
272   11684   8686
273   11448   8978
274   11243   9158
275   11025   9214
276   10815   9242
277   10615   9230
278   10404   9277
279   10253   8454
280   10104   7619
281   9973   6890
282   9870   6226
283   9754   5718
284   9658   5277
285   9572   4857
286   9498   4496
287   9430   4210
288   9350   3993
289   9288   3796
290   9229   3691
291   9165   3559
292   9108   3485
293   9058   3422
294   9009   3305
295   8964   3144
296   8924   2929
297   8887   2698
298   8854   2509
299   8827   2323
300   8797   2130
301   11154   1931
302   13432   1756
303   15754   1580
304   18018   1449
305   20329   1314
306   22590   1193
307   24803   1103
308   27069   1036
309   29313   985
310   31522   954
311   33675   902
312   35813   864
313   38014   828
314   40080   809
315   42200   797
316   44280   770
317   46252   762
318   48321   755
319   50268   758
320   52272   762
321   54238   762
322   56218   768
323   58110   774
324   60011   785
325   61785   795
326   63545   807
327   65335   829
328   67056   836
329   68796   852
330   70405   866
331   72057   897
332   73645   909
333   75149   929
334   76687   956
335   78297   963
336   79760   985
337   81190   1014
338   82578   1045
339   84019   1087
340   85367   1114
341   86644   1143
342   87901   1164
343   89239   1207
344   90475   1237
345   91611   1270
346   92769   1298
347   93810   1327
348   94872   1359
349   95885   1400
350   96937   1444
351   98322   1494
352   100056   1538
353   102149   1593
354   104480   1635
355   107084   1696
356   109905   1739
357   112895   1780
358   115991   1841
359   119166   1894
360   122379   1945
361   125550   1971
362   128818   2020
363   131962   2088
364   135242   2144
365   138493   2189
366   141560   2247
367   144559   2290
368   147426   2334
369   150214   2409
370   152898   2474
371   155432   2513
372   157907   2578
373   160244   2625
374   162439   2683
375   164568   2738
376   166626   2795
377   168562   2837
378   170441   2906
379   172079   2998
380   173627   3072
381   175142   3150
382   176490   3224
383   177784   3300
384   178934   3392
385   179983   3486
386   180951   3564
387   181814   3634
388   182611   3736
389   183277   3842
390   183832   3943
391   184301   4038
392   184806   4122
393   185144   4266
394   185423   4348
395   185550   4459
396   185699   4589
397   185789   4689
398   185814   4791
399   185742   4910
400   185565   5034
401   185310   5135
402   185028   5229
403   184665   5331
404   184322   5456
405   183933   5576
406   183523   5690
407   183157   5810
408   182758   5929
409   182425   6046
410   181994   6182
411   181570   6343
412   181051   6423
413   180580   6555
414   180131   6658
415   179653   6825
416   179008   6968
417   178384   7090
418   177816   7242
419   177086   7394
420   176404   7554
421   175677   7696
422   174884   7831
423   174152   8041
424   173279   8181
425   172392   8333
426   171559   8427
427   170610   8545
428   169641   8711
429   874   400
430   819   400
431   785   400
432   750   400
433   730   400
434   710   400
435   690   400
436   667   400
437   644   400
438   627   400
439   608   400
440   591   400
441   578   253
442   574   195
443   570   219
444   566   246
445   556   267
446   548   282
447   534   302
448   523   322
449   514   328
450   505   330
451   495   330
452   491   325
453   479   325
454   472   320
455   465   324
456   460   294
457   454   265
458   448   235
459   444   223
460   440   198
461   438   186
462   434   171
463   431   161
464   429   158
465   426   161
466   423   152
467   422   148
468   422   147
469   419   144
470   416   141
471   414   131
472   414   121
473   411   115
474   408   108
475   405   102
476   405   92
477   405   82
478   502   68
479   604   61
480   694   59
481   804   52
482   900   48
483   1008   44
484   1118   45
485   1209   47
486   1303   48
487   1391   45
488   1486   47
489   1578   48
490   1674   48
491   1771   48
492   1854   45
493   1936   44
494   2023   46
495   2107   49
496   2198   49
497   2288   49
498   2367   48
499   2444   47
500   2539   44
501   2610   47
502   2684   48
503   2760   46
504   2835   46
505   2922   50
506   2991   51
507   3063   54
508   3138   54
509   3203   61
510   3261   62
511   3316   62
512   3381   64
513   3434   66
514   3498   66
515   3565   68
516   3624   69
517   3682   74
518   3733   73
519   3783   73
520   3816   76
521   3852   75
522   3887   78
523   3935   80
524   3983   82
525   4010   83
526   4053   89
527   4087   93
528   4130   96
529   4190   97
530   4265   96
531   4354   102
532   4446   108
533   4552   111
534   4658   117
535   4768   120
536   4894   125
537   5026   125
538   5171   127
539   5272   131
540   5406   130
541   5548   138
542   5657   143
543   5755   150
544   5846   153
545   5927   161
546   6030   157
547   6132   162
548   6204   167
549   6283   165
550   6343   167
551   6409   173
552   6477   180
553   6534   187
554   6605   188
555   6663   190
556   6711   194
557   6729   198
558   6749   199
559   6774   201
560   6801   199
561   6817   195
562   6825   202
563   6815   202
564   6799   207
565   6799   212
566   6812   216
567   6807   222
568   6782   221
569   6768   224
570   6745   232
571   6733   239
572   6713   248
573   6681   255
574   6639   267
575   6589   274
576   6557   286
577   6524   292
578   6477   297
579   6412   308
580   6355   316
581   6323   322
582   6275   330
583   6227   346
584   6193   353
585   6178   368
586   6141   380
587   6101   386
588   6047   408
589   5967   412
590   5918   418
591   5850   423
592   5795   440
593   5723   451
594   5670   465
595   5616   479
596   5580   492
597   5539   508
598   5484   525
599   5419   532
600   5366   547
601   5335   556
602   5260   578
603   5196   597
604   5133   618
605   5053   638
606   4967   655
607   4904   653
608   4846   657
609   4786   652
610   4714   661
611   4658   669
612   4601   677
613   4537   687
614   4477   701
615   4416   709
616   4355   714
617   4309   710
618   4256   708
619   4201   716
620   4151   708
621   4113   705
622   4069   702
623   4039   695
624   3981   697
625   3939   679
626   3886   666
627   3840   654
628   3784   630
629   3735   613
630   3709   596
631   3667   583
632   3641   559
633   3601   552
634   3569   544
635   3522   527
636   3466   525
637   3407   502
638   3368   493
639   3334   483
640   3289   479
641   3241   471
642   3201   458
643   3152   454
644   3122   453
645   3085   452
646   3063   456
647   3027   460
648   2986   453
649   2963   453
650   2931   456
651   2890   441
652   2853   425
653   2821   423
654   2793   417
655   2773   404
656   2746   409
657   2728   403
658   2708   402
659   2682   403
660   2649   392
661   2613   387
662   2573   372
663   2536   363
664   2500   356
665   2462   356
666   2415   357
667   2372   351
668   2331   356
669   2292   351
670   2265   352
671   2237   352
672   2209   356
673   2188   359
674   2153   367
675   2123   375
676   2090   390
677   2073   402
678   2037   409
679   2004   411
680   1983   414
681   1967   423
682   1927   427
683   1904   439
684   1877   446
685   1863   446
686   1860   450
687   1854   455
688   1841   459
689   1828   454
690   1820   457
691   1819   460
692   1811   444
693   1814   428
694   1800   431
695   1810   433
696   1807   419
697   1794   414
698   1775   411
699   1768   391
700   1756   383
701   1750   369
702   1755   359
703   1758   348
704   1764   334
705   1762   331
706   1753   329
707   1748   320
708   1745   319
709   1744   322
710   1754   313
711   1753   306
712   1750   312
713   1761   300
714   1780   295
715   1778   292
716   1788   290
717   1787   291
718   1793   285
719   1810   279
720   1817   270
721   1828   270
722   1835   264
723   1860   259
724   1872   257
725   1881   249
726   1903   249
727   1919   245
728   1941   239
729   1950   243
730   1960   235
731   1980   236
732   1990   244
733   2003   252
734   2025   256
735   2037   259
736   2063   268
737   2098   277
738   2116   275
739   2128   284
740   2146   292
741   2165   305
742   2189   307
743   2215   313
744   2233   323
745   2259   324
746   2281   326
747   2309   325
748   2316   319
749   2330   319
750   2354   316
751   2366   319
752   2408   315
753   2422   303
754   2431   289
755   2454   284
756   2469   280
757   2490   280
758   2497   281
759   2519   276
760   2535   277
761   2552   281
762   2575   277
763   2612   276
764   2627   270
765   2648   267
766   2659   267
767   2687   278
768   2697   277
769   2714   271
770   2731   271
771   2736   258
772   2743   257
773   2748   258
774   2768   259
775   2779   259
776   2782   262
777   2804   264
778   2818   264
779   2842   263
780   2859   260
781   2882   261
782   2888   263
783   2892   257
784   2913   264
785   2913   256
786   2931   263
787   2939   260
788   2963   255
789   2972   243
790   2972   239
791   2981   241
792   2989   242
793   3002   238
794   3008   243
795   3022   242
796   3028   250
797   3035   252
798   3061   268
799   3060   267
800   3078   273
801   3109   279
802   3150   281
803   3178   294
804   3198   301
805   3198   303
806   3199   311
807   3203   314
808   3204   318
809   3204   322
810   3184   317
811   3170   315
812   3157   314
813   3159   311
814   3167   308
815   3150   317
816   3141   321
817   3140   323
818   3137   334
819   3143   347
820   3143   346
821   3142   352
822   3139   352
823   3148   369
824   3144   367
825   3132   369
826   3117   378
827   3101   391
828   3090   401
829   3074   404
830   3058   411
831   3043   414
832   3007   418
833   2994   428
834   2985   429
835   2993   440
836   2980   444
837   2968   460
838   2955   478
839   2956   477
840   2940   493
841   2930   492
842   2917   495
843   2916   498
844   2914   496
845   2920   488
846   2912   487
847   2885   478
848   2856   468
849   2845   456
850   2829   463
851   2821   454
852   2816   457
853   2819   440
854   2804   447
855   2796   444
856   2808   437
857   2809   430
858   2803   437
859   2809   435
860   2809   443
861   2783   445
862   2760   453
863   2729   455
864   2711   454
865   2684   444
866   2662   439
867   2658   441
868   2645   444
869   2629   444
870   2612   445
871   2587   451
872   2581   448
873   2558   443
874   2524   447
875   2513   436
876   2489   445
877   2459   454
878   2410   454
879   2380   446
880   2368   444
881   2339   454
882   2315   458
883   2291   465
884   2266   473
885   2238   489
886   2217   484
887   2196   491
888   2183   501
889   2163   508
890   2159   511
891   2152   533
892   2152   536
893   2159   530
894   2163   529
895   2168   517
896   2169   509
897   2146   495
898   2128   475
899   2116   463
900   2095   449
901   2086   434
902   2081   412
903   2076   402
904   2064   383
905   2055   378
906   2058   373
907   2060   361
908   2060   355
909   2068   355
910   2063   353
911   2070   352
912   2076   369
913   2067   373
914   2064   376
915   2081   386
916   2080   385
917   2072   386
918   2082   383
919   2076   379
920   2069   377
921   2078   380
922   2059   377
923   2040   372
924   2022   372
925   1999   365
926   2002   368
927   1994   379
928   1996   376
929   1982   385
930   1977   393
931   1970   405
932   1956   404
933   1945   402
934   1941   410
935   1939   408
936   1954   411
937   1956   405
938   1956   405
939   1965   402
940   1977   390
941   1989   397
942   1982   398
943   1981   402
944   1980   392
945   1988   387
946   1994   379
947   1982   373
948   1966   369
949   1968   371
950   1948   366
951   1951   370
952   1953   368
953   1945   360
954   1941   358
955   1932   356
956   1931   353
957   1935   346
958   1930   350
959   1935   347
960   1937   330
961   1959   329
962   1968   331
963   1980   324
964   1988   321
965   1991   312
966   2008   311
967   2035   306
968   2059   304
969   2069   295
970   2084   296
971   2096   287
972   2116   285
973   2130   285
974   2134   288
975   2150   298
976   2168   301
977   2183   300
978   2188   297
979   2209   300
980   2235   309
981   2263   305
982   2306   309
983   2338   313
984   2356   310
985   2387   310
986   2414   312
987   2444   304
988   2478   298
989   2506   296
990   2515   285
991   2532   285
992   2546   274
993   2562   270
994   2580   271
995   2594   268
996   2612   266
997   2647   264
998   2656   271
999   2680   271
1000   2702   273
1001   2714   272
1002   2726   268
1003   2725   263
1004   2742   264
1005   2742   275
1006   2757   273
1007   2750   274
1008   2746   280
1009   2733   284
1010   2728   286
1011   2725   287
1012   2713   294
1013   2702   299
1014   2693   304
1015   2687   312
1016   2675   315
1017   2674   316
1018   2682   318
1019   2675   329
1020   2659   343
1021   2655   347
1022   2646   357
1023   2637   354
1024   2618   359
1025   2591   363
1026   2589   366
1027   2586   369
1028   2568   375
1029   2544   382
1030   2535   397
1031   2536   402
1032   2539   417
1033   2539   422
1034   2511   428
1035   2511   430
1036   2489   435
1037   2478   444
1038   2474   444
1039   2468   438
1040   2449   438
1041   2430   431
1042   2432   427
1043   2435   438
1044   2430   436
1045   2416   441
1046   2408   455
1047   2376   463
1048   2385   483
1049   2382   487
1050   2382   485
1051   2386   491
1052   2379   491
1053   2364   490
1054   2370   502
1055   2370   519
1056   2364   516
1057   2366   515
1058   2382   518
1059   2370   512
1060   2355   510
1061   2337   500
1062   2335   497
1063   2311   501
1064   2320   495
1065   2310   495
1066   2304   504
1067   2294   498
1068   2293   493
1069   2290   476
1070   2279   465
1071   2279   471
1072   2273   472
1073   2265   470
1074   2239   464
1075   2229   474
1076   2211   460
1077   2190   464
1078   2173   462
1079   2165   455
1080   2151   447
1081   2154   447
1082   2141   449
1083   2141   455
1084   2111   457
1085   2084   457
1086   2049   463
1087   2036   461
1088   2012   453
1089   1995   454
1090   1973   452
1091   1951   460
1092   1933   459
1093   1915   459
1094   1909   449
1095   1903   447
1096   1890   447
1097   1890   447
1098   1884   438
1099   1879   434
1100   1871   430
1101   1866   429
1102   1856   433
1103   1849   431
1104   1840   426
1105   1829   412
1106   1819   409
1107   1804   417
1108   1796   408
1109   1768   397
1110   1760   393
1111   1753   385
1112   1745   378
1113   1753   380
1114   1733   387
1115   1721   381
1116   1705   386
1117   1706   388
1118   1696   392
1119   1680   396
1120   1656   392
1121   1633   391
1122   1606   398
1123   1585   395
1124   1570   397
1125   1558   390
1126   1553   409
1127   1556   408
1128   1537   423
1129   1531   418
1130   1536   424
1131   1550   434
1132   1554   433
1133   1551   427
1134   1562   421
1135   1576   425
1136   1580   423
1137   1592   424
1138   1607   431
1139   1614   426
1140   1628   415
1141   1634   400
1142   1653   390
1143   1656   383
1144   1663   370
1145   1681   360
1146   1705   357
1147   1718   356
1148   1736   334
1149   1760   326
1150   1769   311
1151   1775   299
1152   1785   295
1153   1792   289
1154   1815   277
1155   1826   274
1156   1830   265
1157   1842   269
1158   1843   264
1159   1862   263
1160   1880   266
1161   1890   270
1162   1891   269
1163   1921   269
1164   1934   264
1165   1955   262
1166   1958   263
1167   1969   265
1168   1967   261
1169   1981   260
1170   2005   263
1171   2022   270
1172   2042   271
1173   2055   265
1174   2078   266
1175   2100   250
1176   2133   252
1177   2139   257
1178   2153   261
1179   2174   271
1180   2197   275
1181   2208   279
1182   2217   283
1183   2222   287
1184   2217   298
1185   2226   297
1186   2246   302
1187   2259   303
1188   2260   308
1189   2260   319
1190   2272   324
1191   2277   319
1192   2284   322
1193   2279   322
1194   2280   327
1195   2273   328
1196   2255   328
1197   2262   318
1198   2258   329
1199   2260   342
1200   2251   347
1201   2250   352
1202   2254   356
1203   2259   353
1204   2275   351
1205   2273   354
1206   2274   355
1207   2287   360
1208   2294   363
1209   2290   365
1210   2290   372
1211   2291   379
1212   2301   377
1213   2284   370
1214   2296   366
1215   2326   367
1216   2331   373
1217   2327   378
1218   2331   381
1219   2329   382
1220   2320   396
1221   2323   410
1222   2317   419
1223   2319   425
1224   2308   415
1225   2301   407
1226   2315   407
1227   2308   427
1228   2310   430
1229   2314   426
1230   2312   432
1231   2327   431
1232   2324   443
1233   2318   433
1234   2320   426
1235   2338   422
1236   2334   431
1237   2330   428
1238   2323   420
1239   2330   424
1240   2335   427
1241   2338   429
1242   2341   447
1243   2328   445
1244   2314   449
1245   2314   445
1246   2314   455
1247   2292   455
1248   2277   447
1249   2266   454
1250   2253   454
1251   2233   446
1252   2217   452
1253   2196   461
1254   2179   467
1255   2155   463
1256   2145   467
1257   2135   481
1258   2118   482
1259   2094   480
1260   2081   490
1261   2084   490
1262   2071   485
1263   2062   481
1264   2061   478
1265   2069   471
1266   2066   474
1267   2071   465
1268   2075   463
1269   2085   462
1270   2073   453
1271   2073   449
1272   2081   448
1273   2068   434
1274   2053   441
1275   2042   439
1276   2045   436
1277   2048   436
1278   2041   443
1279   2020   441
1280   2001   441
1281   1977   447
1282   1954   451
1283   1943   450
1284   1929   446
1285   1920   447
1286   1912   452
1287   1895   452
1288   1884   438
1289   1864   441
1290   1858   442
1291   1857   434
1292   1860   437
1293   1882   447
1294   1880   445
1295   1894   448
1296   1891   456
1297   1901   454
1298   1897   456
1299   1889   455
1300   1891   440
1301   1889   436
1302   1901   434
1303   1905   422
1304   1911   422
1305   1910   413
1306   1914   399
1307   1916   393
1308   1915   386
1309   880   400
1310   822   400
1311   789   400
1312   758   400
1313   725   400
1314   698   400
1315   669   400
1316   646   400
1317   619   400
1318   608   400
1319   593   400
1320   579   400
1321   563   256
1322   556   205
1323   550   233
1324   545   277
1325   537   308
1326   526   336
1327   516   345
1328   505   361
1329   497   367
1330   495   374
1331   488   387
1332   473   391
1333   459   387
1334   453   382
1335   444   379
1336   437   346
1337   428   309
1338   420   274
1339   413   241
1340   411   221
1341   408   198
1342   408   179
1343   402   170
1344   397   164
1345   392   160
1346   390   155
1347   384   155
1348   382   154
1349   380   153
1350   379   155
1351   375   147
1352   374   142
1353   372   139
1354   370   135
1355   368   136
1356   367   123
1357   365   111
1358   452   98
1359   555   90
1360   647   78
1361   725   76
1362   838   72
1363   928   65
1364   1005   58
1365   1084   55
1366   1179   54
1367   1270   49
1368   1369   47
1369   1453   51
1370   1552   53
1371   1639   52
1372   1715   54
1373   1799   57
1374   1877   57
1375   1956   59
1376   2052   56
1377   2135   58
1378   2190   58
1379   2272   59
1380   2339   58
1381   2413   61
1382   2460   60
1383   2530   61
1384   2591   57
1385   2657   57
1386   2708   56
1387   2781   54
1388   2838   55
1389   2899   54
1390   2951   54
1391   3013   53
1392   3073   53
1393   3131   53
1394   3193   54
1395   3245   54
1396   3297   52
1397   3349   50
1398   3409   53
1399   3459   52
1400   3520   56
1401   3574   57
1402   3634   61
1403   3676   61
1404   3740   64
1405   3801   69
1406   3840   67
1407   3885   68
1408   3934   69
1409   4006   71
1410   4093   72
1411   4186   68
1412   4285   68
1413   4400   72
1414   4521   75
1415   4652   75
1416   4798   78
1417   4920   77
1418   5081   79
1419   5240   80
1420   5393   78
1421   5544   79
1422   5693   79
1423   5822   82
1424   5971   81
1425   6091   79
1426   6220   82
1427   6317   84
1428   6430   84
1429   6536   83
1430   6656   85
1431   6760   85
1432   6854   85
1433   6954   85
1434   7042   87
1435   7123   89
1436   7199   89
1437   7265   93
1438   7321   96
1439   7374   95
1440   7444   97
1441   7506   99
1442   7556   99
1443   7596   103
1444   7632   107
1445   7684   109
1446   7733   111
1447   7766   115
1448   7790   114
1449   7823   116
1450   7840   121
1451   7855   125
1452   7872   127
1453   7874   136
1454   7887   139
1455   7880   145
1456   7874   152
1457   7880   155
1458   7872   156
1459   7865   160
1460   7853   165
1461   7839   167
1462   7840   173
1463   7844   175
1464   7833   182
1465   7807   188
1466   7791   187
1467   7777   192
1468   7753   195
1469   7755   196
1470   7741   199
1471   7739   203
1472   7735   209
1473   7707   214
1474   7700   222
1475   7678   231
1476   7650   237
1477   7612   243
1478   7586   249
1479   7557   255
1480   7515   259
1481   7474   260
1482   7437   268
1483   7407   277
1484   7386   288
1485   7345   293
1486   7301   310
1487   7259   314
1488   7217   316
1489   7177   328
1490   7123   330
1491   7061   336
1492   7013   341
1493   6951   347
1494   6901   355
1495   6841   365
1496   6785   374
1497   6715   382
1498   6684   392
1499   6654   404
1500   6601   415
1501   6543   427
1502   6485   436
1503   6449   441
1504   6393   448
1505   6336   455
1506   6278   461
1507   6190   469
1508   6112   474
1509   6059   476
1510   5993   483
1511   5953   493
1512   5895   502
1513   5816   496
1514   5746   498
1515   5650   508
1516   5540   516
1517   5472   530
1518   5407   531
1519   5339   540
1520   5276   548
1521   5193   568
1522   5134   583
1523   5060   593
1524   5003   605
1525   4927   611
1526   4869   636
1527   4802   652
1528   4728   661
1529   4633   660
1530   4583   667
1531   4523   670
1532   4454   686
1533   4382   680
1534   4313   681
1535   4231   681
1536   4171   690
1537   4110   697
1538   4038   694
1539   3977   684
1540   3935   670
1541   3864   656
1542   3786   657
1543   3711   665
1544   3624   671
1545   3545   668
1546   3470   668
1547   3395   661
1548   3324   663
1549   3254   660
1550   3184   651
1551   3122   659
1552   3053   666
1553   3004   679
1554   2956   686
1555   2913   698
1556   2855   701
1557   2802   700
1558   2758   697
1559   2707   687
1560   2655   681
1561   2604   681
1562   2552   668
1563   2503   663
1564   2458   653
1565   2415   639
1566   2380   626
1567   2329   612
1568   2284   598
1569   2230   571
1570   2181   558
1571   2151   542
1572   2115   540
1573   2084   519
1574   2039   508
1575   2003   514
1576   1960   507
1577   1914   497
1578   1878   490
1579   1832   491
1580   1798   489
1581   1768   485
1582   1726   470
1583   1695   466
1584   1677   472
1585   1672   465
1586   1634   457
1587   1617   436
1588   1582   424
1589   1551   410
1590   1537   387
1591   1508   377
1592   1476   368
1593   1451   355
1594   1430   349
1595   1410   342
1596   1396   334
1597   1383   326
1598   1348   328
1599   1332   323
1600   1320   327
1601   1303   321
1602   1300   342
1603   1276   348
1604   1251   359
1605   1229   361
1606   1234   361
1607   1217   360
1608   1200   367
1609   1191   362
1610   1196   358
1611   1193   354
1612   1179   354
1613   1175   354
1614   1178   356
1615   1188   347
1616   1193   331
1617   1201   319
1618   1207   310
1619   1220   301
1620   1236   301
1621   1257   287
1622   1266   290
1623   1280   290
1624   1288   286
1625   1303   286
1626   1329   280
1627   1345   275
1628   1365   265
1629   1381   260
1630   1415   255
1631   1437   248
1632   1464   236
1633   1491   235
1634   1520   233
1635   1554   226
1636   1590   219
1637   1634   209
1638   1669   192
1639   1714   184
1640   1758   176
1641   1802   164
1642   1848   152
1643   1897   140
1644   1947   135
1645   1994   132
1646   2052   125
1647   2109   118
1648   2162   106
1649   2205   105
1650   2260   96
1651   2319   93
1652   2376   90
1653   2441   80
1654   2507   76
1655   2569   76
1656   2630   72
1657   2697   68
1658   2773   63
1659   2840   61
1660   2907   61
1661   2965   58
1662   3037   46
1663   3103   43
1664   3181   38
1665   3249   33
1666   3319   29
1667   3385   27
1668   3456   23
1669   3520   22
1670   3592   20
1671   3654   18
1672   3720   16
1673   3790   13
1674   3844   15
1675   3906   16
1676   3974   17
1677   4042   17
1678   4099   17
1679   4159   19
1680   4227   20
1681   4287   21
1682   4331   23
1683   4391   23
1684   4452   23
1685   4508   24
1686   4573   24
1687   4644   24
1688   4712   24
1689   4770   26
1690   4829   25
1691   4900   25
1692   4956   25
1693   5016   25
1694   5070   24
1695   5136   25
1696   5177   28
1697   5221   30
1698   5273   33
1699   5333   34
1700   5389   38
1701   5435   39
1702   5479   40
1703   5506   43
1704   5548   45
1705   5584   46
1706   5617   46
1707   5657   48
1708   5697   47
1709   5733   47
1710   5763   48
1711   5808   48
1712   5849   49
1713   5886   49
1714   5934   51
1715   5968   52
1716   5997   55
1717   6043   54
1718   6077   52
1719   6124   56
1720   6169   58
1721   6207   59
1722   6250   63
1723   6274   63
1724   6311   67
1725   6350   72
1726   6375   73
1727   6420   75
1728   6451   78
1729   6476   80
1730   6501   83
1731   6534   84
1732   6555   86
1733   6577   87
1734   6613   87
1735   6628   93
1736   6651   99
1737   6672   102
1738   6692   105
1739   6711   107
1740   6739   112
1741   6764   121
1742   6779   125
1743   6801   124
1744   6824   127
1745   6864   132
1746   6888   130
1747   6895   132
1748   6925   133
1749   6930   133
1750   6945   139
1751   6968   147
1752   7001   148
1753   7017   148
1754   7042   148
1755   7078   151
1756   7099   155
1757   7126   156
1758   7139   159
1759   7164   162
1760   7181   164
1761   7186   167
1762   7194   174
1763   7207   168
1764   7226   164
1765   7243   166
1766   7257   167
1767   7265   161
1768   7254   157
1769   7257   151
1770   7256   151
1771   7264   150
1772   7265   153
1773   7266   152
1774   7273   151
1775   7263   146
1776   7248   144
1777   7251   151
1778   7250   154
1779   7233   157
1780   7249   163
1781   7235   164
1782   7224   169
1783   7213   171
1784   7192   178
1785   7190   179
1786   7171   183
1787   7167   194
1788   7152   197
1789   7145   203
1790   7134   208
1791   7121   221
1792   7114   228
1793   7106   230
1794   7096   234
1795   7070   242
1796   7046   246
1797   7027   245
1798   7008   256
1799   6977   259
1800   6964   262
1801   6953   262
1802   6930   263
1803   6909   270
1804   6886   275
1805   6878   272
1806   6851   277
1807   6828   286
1808   6804   283
1809   6791   284
1810   6772   290
1811   6745   283
1812   6706   286
1813   6678   278
1814   6654   283
1815   6619   279
1816   6592   280
1817   6562   278
1818   6529   282
1819   6513   280
1820   6474   274
1821   6435   272
1822   6405   270
1823   6377   269
1824   6374   276
1825   6362   269
1826   6344   274
1827   6321   278
1828   6298   279
1829   6267   274
1830   6247   271
1831   6222   270
1832   6199   279
1833   6186   287
1834   6148   291
1835   6123   284
1836   6089   283
1837   6082   291
1838   6046   292
1839   5999   292
1840   5981   301
1841   5953   306
1842   5922   309
1843   5904   316
1844   5855   322
